"Date","TimeVideo","updateLat","updateLon","Description","Route","direction","Vehicle","Passenger_Count"
2017-06-17,15:59:00,45.1254753,-93.2635523,"At terminals (except #46)",10,"Terminal","7218",3
2017-05-08,05:50:00,44.9860809,-93.2850909,"With fixed objects",672,"Garage","7215",0
2017-12-09,14:04:00,44.97189,-93.27181,"With fixed objects",25,"Terminal","7183",0
2018-01-04,18:52:00,44.98603,-93.28502,"With fixed objects",768,"Pull-in","3308",0
2017-06-20,14:59:00,44.9492404,-93.2620836,"Falls alighting - front door",5,"Eastbound","1515",20
2017-06-14,18:44:00,44.9807289,-93.2672823,"Falls, bumps, etc. - bus starting",675,"Southbound","1145",4
2017-09-01,16:55:00,44.9803416,-93.2654545,"Falls, bumps, etc. - bus stopping",261,"Northbound","7182",3
2018-04-06,08:28:00,44.97214,-93.46972,"Falls, bumps, etc. - bus turning at curves or corners",5,"Southbound","1636",NA
2017-05-13,08:41:00,44.8834012,-93.2774368,"Straight across - other vehicle from right",515,"Eastbound","1220",8
2018-01-30,20:28:00,45.02545,-93.29566,"Sideswipe - bus and vehicle opposite directions (moving/standing/double parked)",5,"Northbound","1701",20
2016-09-30,12:35:00,44.9762049,-93.1674713,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",84,"Southbound","1257",5
2017-09-11,16:33:00,44.9607994,-93.1671619,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",921,"Southbound","8001",20
2017-08-04,16:05:00,45.0153923,-93.2955205,"Collision - other vehicle cutting into bus (except #11)",5,"Northbound","1172",14
2016-10-10,09:55:00,44.960977,-93.1671248,"Collision - other vehicle parked at curb (includes opened doors)",921,"Southbound","8005",5
2016-07-25,14:44:00,44.9272823,-93.1670716,"Bus hits vehicle (includes bus backing or rolling back, except #46)",921,"Southbound","8008",8
2017-01-30,08:24:00,44.8654756,-93.2991382,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",535,"Eastbound","1273",10
2017-06-11,12:38:00,44.9653949,-93.2892833,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",6,"Southbound","1435",4
2017-12-12,17:48:00,44.94219,-93.10575,"Vehicle hits bus standing in zone (except #11)",54,"Westbound","1403",25
2017-11-06,19:45:00,44.8829,-93.21081,"Vehicle hits bus standing in zone (except #11)",54,"Westbound","1163",20
2018-02-27,13:51:00,44.91311,-93.32912,"Right mirror - glass breakage only",6,"Southbound","1701",7
2016-10-28,15:56:00,44.9461194,-93.0962991,"Sideswipes between intersections",54,"Westbound","1271",30
2018-02-01,16:39:00,44.95187,-93.07955,"At terminals (except #46)",54,"Terminal","1704",NA
2017-07-26,18:30:00,44.9819419,-93.2693936,"At loading zones",6,"Southbound","1403",NA
2016-08-26,06:52:00,44.9050533,-93.2030016,"All other pedestrian accidents",515,"Eastbound","1223",1
2016-10-26,07:17:00,44.9607975,-93.2927434,"With fixed objects",114,"Northbound","3359",NA
2017-01-27,09:02:00,44.8568348,-93.2367602,"With fixed objects",54,"Eastbound","1160",4
2017-07-17,15:55:00,44.9033814,-93.2743537,"With fixed objects",578,"Southbound","1226",20
2017-04-21,10:06:00,44.8540039,-93.2378683,"Falls alighting - front door",515,"Terminal","1258",2
2017-04-24,16:31:00,44.9453402,-93.1670439,"Falls not otherwise classified",921,"Southbound","8002",15
2017-02-25,18:42:00,44.9865376,-93.2614415,"Struck by front doors alighting",6,"Southbound","1276",NA
2016-12-26,09:45:00,45.0130009,-93.166981,"Falls, bumps, etc. - bus starting",921,"Southbound","8008",1
2017-06-20,18:30:00,44.9397797,-93.1672056,"Falls, bumps, etc. - bus stopping",921,"Southbound","8001",2
2016-10-31,11:18:00,44.9702444,-93.2721576,"Falls, bumps, etc. - bus turning at curves or corners",535,"Southbound","1266",NA
2018-01-18,17:38:00,44.98119,-93.2706,"On board accidents not otherwise classified",14,"Northbound","1752",30
2018-04-06,18:41:00,44.97778,-92.98488,"Left turn - other vehicle from ahead",74,"Eastbound","1608",0
2018-04-30,20:24:00,44.94845,-93.29285,"Vehicle turns right in front of bus (includes bus standing/leaving nearside zone)",21,"Westbound","7145",8
2017-05-18,14:44:00,44.9893554,-93.2555916,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",375,"Pull-Out","3231",0
2017-12-26,14:41:00,44.95608,-93.12639,"Collision - other vehicle pulling to/from curb or driveway",65,"Southbound","1531",4
2017-03-21,00:13:00,44.9480597,-93.0914566,"Bus pulling into zone hits standing vehicle",67,"Terminal","1769",0
2017-05-02,14:07:00,45.0049983,-93.0053389,"With fixed objects",64,"Southbound","1602",10
2017-04-09,15:25:00,44.9197201,-93.2203542,"With fixed objects",74,"Eastbound","1613",5
2017-05-31,14:25:00,44.9626223,-93.2249999,"With fixed objects",67,"Westbound","1785",2
2018-03-09,18:15:00,44.94921,-93.29503,"With fixed objects",21,"Terminal","1532",1
2017-06-13,15:59:00,44.9453494,-93.0999901,"Falls boarding",64,"Eastbound","7141",5
2018-02-16,14:46:00,44.95557,-93.16114,"Passenger falls or injuries on/near lift",53,"Eastbound","1529",9
2017-08-21,09:09:00,44.9450108,-93.1042689,"Falls, bumps, etc. - bus starting",63,NA,"7310",10
2017-06-12,11:13:00,44.9557147,-93.126529,"Falls, bumps, etc. - bus starting",16,"Eastbound","1785",30
2017-05-09,09:20:00,44.9609247,-93.1898046,"Falls, bumps, etc. - bus stopping",63,"Westbound","7318",8
2017-04-24,11:43:00,44.9487023,-93.0051111,"Falls, bumps, etc. - bus stopping",63,NA,"7142",1
2017-06-04,17:06:00,44.9697247,-93.1263874,"Falls, bumps, etc. - bus stopping",65,"Southbound","1284",4
2017-06-13,23:23:00,44.9663227,-93.0855817,"Falls, bumps, etc. - bus stopping",71,"Northbound","1774",15
2017-07-28,03:36:00,44.968864,-93.0019272,"Falls, bumps, etc. - bus stopping",74,"Westbound","1600",5
2017-05-08,15:35:00,44.962622,-93.1262389,"Falls, bumps, etc. - bus turning at curves or corners",65,"Southbound","1613",3
2017-05-22,20:07:00,44.948325,-93.2650549,"Falls, bumps, etc. - bus turning at curves or corners",21,"Eastbound","1526",20
2017-04-09,23:08:00,44.9530963,-93.0126931,"Falls, bumps, etc. - bus turning at curves or corners",63,"Terminal","7212",3
2017-10-14,18:17:00,44.97729,-93.16983,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",3,"Eastbound","1518",NA
2017-04-25,15:48:00,44.9346431,-93.1669366,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",921,"Northbound","8006",11
2017-10-02,17:56:00,44.92092,-93.22043,"Falls, bumps, etc. - bus stopping",7,"Northbound","1158",2
2017-06-12,17:23:00,45.0806029,-93.1778195,"Collision on, entering or exiting a bus shoulder lane",860,"Westbound","0204",30
2017-04-10,17:09:00,44.9487067,-93.0270132,"With fixed objects",53,"Westbound","1619",15
2017-06-12,16:57:00,44.9484928,-93.2357737,"Falls, bumps, etc. - bus stopping",21,"Westbound","1531",16
2017-04-25,15:40:00,45.005487,-93.126149,"Falls, bumps, etc. - bus turning at curves or corners",65,"Northbound","1283",4
2017-12-28,19:28:00,44.97252,-93.10602,"Straight across - other vehicle from right",3,"Eastbound","1423",10
2018-04-03,07:44:00,44.98461,-93.11409,"With fixed objects",61,"Eastbound","1624",22
2017-12-11,08:07:00,44.95914,-93.16709,"All other collisions by bus and vehicle between intersections",921,"Southbound","8007",9
2017-01-10,15:03:00,44.9117546,-93.318833,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",6,"Northbound","1413",40
2018-04-03,07:29:00,44.92361,-93.31506,"With fixed objects",6,"Southbound","1250",10
2018-02-03,20:21:00,44.94952,-93.08652,"Right turn - other vehicle from right",63,"Eastbound","7301",30
2018-01-11,15:30:00,44.94839,-93.09104,"Passenger falls or injuries on/near lift",54,"Westbound","1616",16
2018-02-15,15:34:00,44.9483,-93.27078,"Vehicle hits bus standing in zone (except #11)",21,"Eastbound","1181",20
2016-08-15,17:12:00,44.9627123,-93.2616117,"Falls, bumps, etc. - bus running straight",9,"Eastbound","1217",15
2018-03-15,16:40:00,45.0695437,-93.3282765,"Collision - other vehicle cutting into bus (except #11)",850,NA,"3213",NA
2017-01-30,08:15:00,45.0677853,-93.2868144,"All other collisions by bus and vehicle between intersections",764,"Northbound","3212",0
2017-01-20,16:26:00,44.9724497,-93.2771188,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",781,"Northbound","60064",0
2018-02-15,06:48:00,44.98179,-93.27608,"With fixed objects",20,NA,"1632",NA
2018-02-19,17:49:00,44.9495,-93.38991,"Falls, bumps, etc. - bus stopping",667,NA,"3320",NA
2016-12-05,16:03:00,44.979257,-93.2744024,"Bus pulling into zone hits or is hit by moving vehicle (except #11)",134,"Eastbound","1273",2
2016-12-23,15:51:00,44.9786955,-93.2618644,"With fixed objects",467,"Terminal","6000",NA
2017-12-11,07:10:00,44.8458,-93.02446,"With fixed objects",68,"Northbound","1105",0
2018-01-09,07:22:00,44.95388,-93.09441,"Other collisions not otherwise classified",355,NA,"3336",0
2017-07-06,17:13:00,44.9518862,-93.1779667,"Falls, bumps, etc. - bus stopping",355,NA,"3336",50
2016-05-23,17:31:00,44.970457,-93.2720367,"With fixed objects",355,"Southbound","3327",NA
2018-03-23,08:45:00,45.03126,-93.28767,"Collision on, entering or exiting a bus shoulder lane",766,"Southbound","1114",11
2016-07-15,15:53:00,45.0984741,-93.294009,"Collision on, entering or exiting a bus shoulder lane",850,"Northbound","3206",65
2016-09-29,07:40:00,45.0331059,-93.2871936,"All other collisions by bus and vehicle between intersections",785,"Westbound","60098",0
2017-03-31,16:10:00,44.9714884,-93.2749183,"With fixed objects",781,"Northbound","60092",0
2016-11-03,16:36:00,44.9719323,-93.2598756,"Falls boarding",721,"Westbound","1043",15
2017-03-28,06:09:00,45.100282,-93.356506,"Falls, bumps, etc. - bus starting",760,"Southbound","3442",10
2016-08-09,06:50:00,44.9762862,-93.2799578,"Incidents not otherwise classified",781,"Westbound","60064",1
2016-11-21,08:54:00,44.9749541,-93.2676799,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",134,"Westbound","1056",4
2017-09-25,15:50:00,44.97373,-93.23564,"Right mirror - glass breakage only",579,"Westbound","3355",4
2016-07-26,16:43:00,44.9495916,-93.298163,"Right mirror - glass breakage only",6,"Northbound","1247",30
2017-12-07,08:22:00,44.88147,-93.32107,"Falls boarding",579,"Northbound","1145",NA
2017-05-25,06:41:00,44.9714762,-93.2593818,"Falls alighting - front door",134,"Westbound","1275",NA
2018-04-20,16:14:00,44.9876,-93.25376,"Left turn - other vehicle from left",288,"Pull-Out","0202",0
2018-04-16,16:00:00,44.92805,-92.95778,"All other collisions by bus and vehicle between intersections",355,"Terminal","3463",0
2017-04-06,17:15:00,44.9518943,-93.1780057,"Falls, bumps, etc. - bus stopping",355,"Eastbound","3334",50
2017-01-31,09:08:00,44.9467892,-93.2763115,"On company property (except terminals)",14,"Terminal","1211",NA
2017-08-21,07:56:00,45.0739303,-93.2867061,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",850,"Southbound","3449",NA
2017-01-13,15:40:00,45.1014632,-93.4560031,"Collision on, entering or exiting a bus shoulder lane",785,"Northbound","60064",40
2017-10-30,07:20:00,45.123926,-93.4121048,"Falls, bumps, etc. - bus starting",782,"Southbound","0018",NA
2018-02-07,05:58:00,44.97523,-93.25919,"With fixed objects",3,"Eastbound","1313",NA
2017-01-05,17:23:00,44.9226432,-93.2751756,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",146,"Southbound","1672",NA
2017-01-23,07:15:00,44.9763335,-93.2692988,"Bus pulling away from zone hits or is hit by moving vehicle (except #11)",553,"Northbound","1665",2
2017-10-05,16:00:00,44.9705836,-93.2728279,"On board accidents not otherwise classified",535,"Southbound","3133",50
2018-01-15,07:24:00,44.96325,-92.97423,"Straight across - other vehicle from left",294,"Westbound","3374",10
2017-04-26,17:17:00,44.9670679,-93.2233863,"Collision - other vehicle cutting into bus (except #11)",355,"Eastbound","3370",35
2016-08-05,07:35:00,44.9832262,-93.2422223,"Straight across - other vehicle from left",250,"Northbound","3440",14
2018-04-18,15:36:00,45.06965,-93.30789,"Left turn - other vehicle from right",785,"Eastbound","60092",NA
2018-04-18,15:36:00,45.06959,-93.30792,"Left turn - other vehicle from right",785,"Eastbound","60092",NA
2016-09-19,06:35:00,45.0761356,-93.3413096,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",785,"Northbound","60022",0
2017-02-07,06:10:00,45.0554604,-93.2867227,"All other collisions by bus and vehicle between intersections",850,"Northbound","3202",0
2017-02-14,07:26:00,44.9751129,-93.2648744,"All other collisions by bus and vehicle between intersections",764,"Southbound","3436",3
2016-07-28,16:55:00,44.9816666,-93.2706702,"All other collisions by bus and vehicle between intersections",785,NA,"60093",NA
2017-07-28,06:53:00,45.0089335,-93.2824633,"With fixed objects",850,NA,"3437",NA
2016-09-09,15:15:00,45.0547499,-93.3685703,"Falls boarding",721,"Eastbound","1066",25
2017-12-05,15:12:00,44.97786,-93.27452,"Collision - other vehicle cutting into bus (except #11)",755,"Northbound","1313",12
2016-10-19,17:18:00,45.1574127,-93.2348935,"Bus hits vehicle (includes bus backing or rolling back, except #46)",865,"Northbound","0225",25
2017-06-09,15:56:00,45.0353066,-93.3085547,"Falls, bumps, etc. - bus starting",19,"Northbound","1306",10
2017-11-13,07:50:00,44.88709,-93.31911,"Vehicle turns right in front of bus (includes bus standing/leaving nearside zone)",578,"Southbound","1171",5
2017-06-12,15:37:00,44.9772815,-93.273783,"Falls, bumps, etc. - bus stopping",5,"Northbound","1153",3
2017-06-05,17:34:00,44.9667516,-93.0250861,"Straight across - other vehicle from right",74,"Westbound","1284",6
2017-07-10,18:01:00,44.9464966,-93.0947059,"Collision - other vehicle pulling to/from curb or driveway",61,"Westbound","1786",0
2017-01-10,17:32:00,44.9617165,-93.0661844,"Bus pulling into zone hits standing vehicle",74,"Eastbound","1111",15
2017-01-17,16:16:00,44.9634388,-93.1102672,"With fixed objects",355,"Pull-Out","3266",NA
2017-12-06,08:35:00,44.96153,-93.09022,"Other collisions not otherwise classified",860,"Pull-in","0231",0
2018-03-01,17:46:00,44.97766,-93.06601,"Other collisions not otherwise classified",61,"Southbound","1618",5
2016-07-12,18:31:00,44.9786273,-93.275923,"Sideswipe - bus passing other vehicle (moving/standing/double parked)",19,"Northbound","1316",NA
2017-04-12,15:12:00,44.999122,-93.2935661,"Bus pulling into zone hits standing vehicle",14,"Eastbound","3246",5
2018-03-22,17:10:00,44.97852,-93.26897,"Falls, bumps, etc. - bus stopping",672,NA,"1714",NA
2017-04-21,19:12:00,44.9643108,-93.0895685,"At terminals (except #46)",62,"Garage","7300",0
2017-11-15,17:08:00,44.95615,-93.10607,"Falls not otherwise classified",62,"Southbound","1108",1
2016-10-04,08:35:00,44.8995958,-93.278043,"Right turn - other vehicle from ahead",554,"Southbound","1337",25
2017-08-10,17:02:00,45.1819804,-93.3630247,"With fixed objects",850,"Northbound","3207",4
2017-09-25,08:38:00,44.86425,-93.24336,"Any accident involving bicycles",535,"Pull-in","3360",0
2018-03-05,17:43:00,44.93772,-93.27832,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",6,"Eastbound","1344",0
2018-03-05,18:19:00,44.93741,-93.66424,"At terminals (except #46)",645,"Eastbound","1644",0
2016-11-12,14:10:00,44.9534634,-93.2626756,"Falls, bumps, etc. - bus stopping",5,"Northbound","3431",NA
2017-03-13,16:05:00,44.9819465,-93.269232,"Falls, bumps, etc. - bus running straight",2,"Eastbound","1720",18
2017-05-29,10:12:00,44.8943069,-93.2630189,"With fixed objects",5,"Northbound","1120",10
2017-05-29,10:36:00,44.9729768,-93.2624322,"Falls boarding",5,"Northbound","1120",12
2017-07-15,09:44:00,44.9179379,-93.1922323,"Other collisions not otherwise classified",46,"Westbound","1725",NA
2017-01-22,12:20:00,45.125801,-93.3564013,"Collision - other vehicle cutting into bus (except #11)",722,"Southbound","1649",0
2017-04-22,08:04:00,44.9482945,-93.2579432,"Falls boarding",21,"Eastbound","1725",NA
2018-04-14,11:21:00,44.95553,-93.2729,"All other intersection collisions",11,"Southbound","7226",NA
2018-04-14,17:21:00,44.9504069,-93.0975028,"All other collisions between company vehicles",67,"Southbound","7118",1
2017-07-18,21:29:00,45.0532362,-93.2477364,"Passenger falls or injuries on/near lift",10,NA,"7184",10
2017-10-18,12:00:00,44.97351,-93.22132,"Vehicle hits bus standing in zone (except #11)",6,"Northbound","1405",0
2018-05-04,18:23:00,44.96812,-93.25826,"Falls alighting - front door",53,"Southbound","1671",NA
2016-09-07,13:54:00,44.9782124,-93.2673683,"End to end except in loading zones",675,"Terminal","1756",0
2017-12-06,11:00:00,44.96144,-93.29243,"Falls, bumps, etc. - bus starting",6,"Eastbound","1248",10
2017-05-24,17:31:00,45.0596986,-93.3187981,"Falls, bumps, etc. - bus turning at curves or corners",22,"Terminal","1305",3
2018-04-04,08:28:00,44.95914,-93.28881,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",17,"Westbound","7228",10
2018-04-03,15:15:00,44.98324,-93.27411,"Incidents not otherwise classified",14,"Southbound","1517",15
2018-04-02,14:25:00,44.97882,-93.12624,"Right mirror - glass breakage only",65,"Northbound","1785",4
2016-12-14,08:29:00,45.0598751,-93.3184148,"All other collisions between company vehicles",723,"Terminal","1650",8
2017-04-10,09:16:00,45.0774156,-93.3101229,"With fixed objects",783,"Pull-In","60020",0
2017-08-16,17:22:00,44.9710236,-93.2698738,"With fixed objects",850,"Northbound","3234",NA
2017-04-11,17:10:00,45.0772575,-93.3129315,"With fixed objects",781,"Pull-In","60095",0
2017-02-03,15:11:00,44.975859,-93.269803,"Bus pulling away from zone hits standing vehicle",865,"Northbound","0220",30
2017-09-05,18:08:00,44.9773817,-93.1312392,"Falls, bumps, etc. - bus stopping",3,"Eastbound","7311",5
2016-10-10,17:05:00,45.051198,-93.2856306,"Falls, bumps, etc. - bus stopping",761,"Northbound","1537",20
